student_id,gender,age,study_hours,attendance_rate,previous_grades,parental_education,family_income_level,course,semester,grade,passed
STU-0397,Male,24,,93.3,1.9,Bachelor,Medium,English,Fall 2024,57.2,1
STU-0398,Male,22,19.0,94.9,2.37,PhD,Medium,History,Spring 2025,52.6,1
STU-0398,Male,22,23.5,68.2,2.37,PhD,Medium,History,Fall 2023,48.5,0
STU-0398,Male,22,13.6,70.5,2.37,PhD,Medium,History,Fall 2024,52.7,1
STU-0399,Female,22,2.5,76.6,3.77,High School,Medium,Mathematics,Spring 2024,46.7,0
STU-0399,Female,22,8.1,70.0,3.77,High School,Medium,English,Spring 2025,55.1,1
STU-0399,Female,22,21.3,61.0,3.77,High School,Medium,English,Fall 2023,50.7,1
STU-0399,Female,22,13.9,94.6,3.77,High School,Medium,Mathematics,Fall 2024,66.8,1
STU-0400,Male,18,32.5,82.0,2.42,Bachelor,Low,Science,Spring 2024,65.1,1
STU-0400,Male,18,24.7,65.5,2.42,Bachelor,Low,Computer Science,Fall 2023,62.2,1
STU-0401,Male,22,27.0,76.8,1.0,No Degree,Low,Science,Spring 2024,45.6,0
STU-0401,Male,22,6.3,,1.0,No Degree,Low,Computer Science,Fall 2023,32.2,0
STU-0402,Non-Binary,21,10.6,59.2,2.34,No Degree,Medium,Computer Science,Fall 2024,44.1,0
STU-0402,Non-Binary,21,16.3,94.1,2.34,No Degree,Medium,Mathematics,Spring 2024,62.7,1
STU-0403,Female,22,14.0,93.1,2.92,No Degree,Medium,Computer Science,Spring 2024,55.9,1
STU-0403,Female,22,6.2,76.8,2.92,No Degree,Medium,Computer Science,Fall 2024,53.7,1
STU-0403,Female,22,14.7,59.2,2.92,No Degree,Medium,Computer Science,Fall 2023,53.3,1
STU-0404,Male,24,6.5,55.5,3.58,Bachelor,High,Computer Science,Spring 2024,45.3,0
STU-0404,Male,24,20.0,96.7,3.58,Bachelor,High,History,Fall 2024,76.2,1
STU-0404,Male,24,26.3,89.9,,Bachelor,High,History,Spring 2025,71.1,1
STU-0404,Male,24,31.3,87.6,3.58,Bachelor,High,History,Fall 2023,85.7,1
STU-0405,Male,17,,64.7,2.47,Bachelor,Medium,Computer Science,Spring 2024,70.9,1
STU-0405,Male,17,24.5,83.0,,Bachelor,Medium,Mathematics,Fall 2023,89.1,1
STU-0405,Male,17,9.8,48.2,2.47,Bachelor,Medium,Science,Fall 2024,43.1,0
STU-0405,Male,17,17.4,87.0,2.47,Bachelor,Medium,Mathematics,Spring 2025,57.7,1
STU-0406,Male,18,10.8,71.4,2.44,No Degree,Medium,History,Spring 2024,41.4,0
STU-0406,Male,18,12.5,72.6,2.44,No Degree,Medium,Mathematics,Fall 2024,50.8,1
STU-0406,Male,18,15.6,100.0,2.44,No Degree,Medium,Science,Fall 2023,66.2,1
STU-0407,Male,20,20.3,45.7,3.11,Bachelor,Medium,Mathematics,Spring 2024,46.9,0
STU-0407,Male,20,32.5,77.5,3.11,Bachelor,Medium,Science,Fall 2023,73.5,1
STU-0408,Female,22,20.6,88.2,3.41,Bachelor,Low,Mathematics,Spring 2024,65.2,1
STU-0408,Female,22,18.6,99.3,3.41,Bachelor,Low,History,Spring 2025,59.6,1
STU-0408,Female,22,20.2,75.2,3.41,Bachelor,Low,History,Fall 2023,49.1,0
STU-0408,Female,22,26.5,81.5,3.41,Bachelor,Low,English,Fall 2024,61.8,1
STU-0409,Male,24,25.1,68.9,3.58,Bachelor,Medium,Computer Science,Fall 2024,65.8,1
STU-0409,Male,24,29.2,95.5,3.58,Bachelor,Medium,English,Spring 2024,81.4,1
STU-0409,Male,24,28.2,44.3,3.58,Bachelor,Medium,Computer Science,Spring 2025,60.7,1
STU-0410,Male,23,9.9,78.0,,Bachelor,Medium,History,Fall 2023,53.1,1
STU-0410,Male,23,4.0,,4.0,Bachelor,Medium,History,Spring 2024,51.1,1
STU-0411,Female,19,12.8,74.9,3.14,PhD,Low,Science,Fall 2023,48.7,0
STU-0411,Female,19,40.0,74.9,3.14,PhD,Low,Science,Spring 2025,75.7,1
STU-0411,Female,19,12.4,71.1,3.14,PhD,Low,History,Fall 2024,63.8,1
STU-0412,Female,19,12.0,75.2,2.35,High School,Low,Science,Fall 2024,43.4,0
STU-0412,Female,19,11.7,72.5,2.35,High School,Low,Mathematics,Spring 2024,43.5,0
STU-0412,Female,19,23.0,58.2,2.35,High School,Low,Mathematics,Fall 2023,42.9,0
STU-0413,Male,21,26.3,91.0,2.04,PhD,High,Computer Science,Fall 2023,81.0,1
STU-0413,Male,21,30.2,96.8,2.04,PhD,High,Mathematics,Fall 2024,83.0,1
STU-0414,Female,19,11.1,87.7,2.85,Bachelor,Low,English,Spring 2024,36.3,0
STU-0414,Female,19,10.9,59.6,2.85,Bachelor,Low,History,Fall 2023,44.2,0
STU-0414,Female,19,31.5,98.2,2.85,Bachelor,Low,Computer Science,Fall 2024,59.5,1
STU-0415,Male,19,5.0,84.7,1.46,No Degree,Medium,English,Spring 2024,35.8,0
STU-0415,Male,19,10.7,59.9,1.46,No Degree,Medium,English,Spring 2025,33.6,0
STU-0415,Male,19,27.6,69.8,1.46,No Degree,Medium,Mathematics,Fall 2024,55.1,1
STU-0415,Male,19,13.5,86.1,1.46,No Degree,Medium,Mathematics,Fall 2023,36.3,0
STU-0416,Male,21,10.8,100.0,2.43,High School,Medium,History,Fall 2023,60.3,1
STU-0416,Male,21,13.9,69.3,2.43,High School,Medium,Science,Spring 2025,45.5,0
STU-0416,Male,21,26.2,64.3,2.43,High School,Medium,History,Spring 2024,54.7,1
STU-0416,Male,21,7.8,100.0,2.43,High School,Medium,Computer Science,Fall 2024,69.5,1
STU-0417,Male,21,20.5,61.9,2.78,PhD,Medium,Science,Fall 2023,56.6,1
STU-0417,Male,21,27.8,80.5,2.78,PhD,Medium,History,Fall 2024,64.7,1
STU-0417,Male,21,32.6,71.1,2.78,PhD,Medium,History,Spring 2024,71.2,1
STU-0418,Female,17,21.6,55.2,1.89,High School,Low,English,Fall 2023,38.7,0
STU-0418,Female,17,19.8,85.3,1.89,High School,Low,English,Spring 2024,34.1,0
STU-0418,Female,17,11.2,76.9,1.89,High School,Low,Mathematics,Fall 2024,48.8,0
STU-0418,Female,17,25.5,86.6,1.89,High School,Low,Computer Science,Spring 2025,58.3,1
STU-0419,Male,20,14.6,78.6,2.66,High School,Medium,Computer Science,Fall 2024,49.6,0
STU-0419,Male,20,8.0,77.2,2.66,High School,Medium,Computer Science,Fall 2023,65.3,1
STU-0419,Male,20,25.8,82.5,2.66,High School,Medium,English,Spring 2025,67.0,1
STU-0420,Female,21,28.5,61.1,1.88,Bachelor,Medium,Science,Spring 2025,47.2,0
STU-0420,Female,21,4.0,88.1,1.88,Bachelor,Medium,Computer Science,Spring 2024,33.4,0
STU-0420,Female,21,,60.4,1.88,Bachelor,Medium,History,Fall 2023,39.8,0
STU-0420,Female,21,24.3,51.3,1.88,Bachelor,Medium,History,Fall 2024,58.7,1
STU-0421,Female,20,18.8,78.5,2.64,High School,Medium,History,Fall 2024,65.3,1
STU-0421,Female,20,22.4,100.0,2.64,High School,Medium,Science,Spring 2025,72.8,1
STU-0421,Female,20,12.0,78.5,2.64,High School,Medium,History,Fall 2023,62.3,1
STU-0422,Male,17,4.1,70.0,3.08,No Degree,Medium,English,Fall 2023,48.5,0
STU-0422,Male,17,7.1,67.5,3.08,No Degree,Medium,Science,Spring 2025,47.9,0
STU-0423,Female,24,11.8,56.6,3.48,High School,High,Computer Science,Fall 2023,60.2,1
STU-0423,Female,24,20.6,71.3,,High School,High,Computer Science,Spring 2024,70.3,1
STU-0424,Male,22,17.3,77.6,3.02,Master,Medium,English,Spring 2025,79.5,1
STU-0424,Male,22,25.0,57.7,3.02,Master,Medium,Computer Science,Fall 2023,64.8,1
STU-0424,Male,22,34.9,86.0,,Master,Medium,English,Fall 2024,67.3,1
STU-0424,Male,22,32.0,100.0,3.02,Master,Medium,Computer Science,Spring 2024,65.0,1
STU-0425,Male,22,11.6,64.0,3.41,Bachelor,Medium,History,Fall 2023,66.8,1
STU-0425,Male,22,19.1,100.0,3.41,Bachelor,Medium,History,Spring 2024,88.3,1
STU-0425,Male,22,13.1,100.0,3.41,Bachelor,Medium,Computer Science,Spring 2025,74.6,1
STU-0426,Male,21,23.4,100.0,2.84,High School,High,Science,Spring 2024,94.1,1
STU-0426,Male,21,16.0,100.0,2.84,High School,High,Mathematics,Fall 2024,55.4,1
STU-0427,Male,25,5.3,92.4,3.23,Bachelor,High,Mathematics,Spring 2025,71.1,1
STU-0427,Male,25,23.1,52.0,3.23,Bachelor,High,History,Fall 2023,62.9,1
STU-0427,Male,25,18.2,97.3,3.23,Bachelor,High,Science,Spring 2024,70.0,1
STU-0428,Male,23,,84.9,3.61,High School,Medium,History,Spring 2024,66.6,1
STU-0428,Male,23,21.7,71.0,3.61,High School,Medium,History,Spring 2025,60.1,1
STU-0428,Male,23,12.7,77.3,3.61,High School,Medium,Computer Science,Fall 2023,69.0,1
STU-0429,Non-Binary,18,25.2,75.5,1.45,PhD,Medium,Mathematics,Fall 2023,55.7,1
STU-0429,Non-Binary,18,29.4,70.1,1.45,PhD,Medium,English,Fall 2024,76.1,1
STU-0429,Non-Binary,18,23.5,75.6,1.45,PhD,Medium,Science,Spring 2025,70.3,1
STU-0429,Non-Binary,18,,71.0,1.45,PhD,Medium,Mathematics,Spring 2024,69.4,1
STU-0430,Female,24,26.9,98.5,3.35,Master,High,Computer Science,Spring 2025,77.8,1
STU-0430,Female,24,25.5,,3.35,Master,High,Science,Spring 2024,86.2,1
STU-0431,Male,24,24.9,73.5,3.08,Bachelor,Low,Mathematics,Spring 2025,61.8,1
STU-0431,Male,24,28.9,95.6,3.08,Bachelor,Low,Science,Fall 2023,73.7,1
STU-0431,Male,24,16.4,71.4,3.08,Bachelor,Low,English,Fall 2024,58.8,1
STU-0432,Female,22,17.5,71.4,2.66,High School,Medium,English,Fall 2024,39.1,0
STU-0432,Female,22,26.9,76.8,2.66,High School,Medium,English,Spring 2025,71.9,1
STU-0432,Female,22,19.0,86.5,2.66,High School,Medium,Mathematics,Fall 2023,74.7,1
STU-0432,Female,22,22.6,81.5,2.66,High School,Medium,History,Spring 2024,49.1,0
STU-0433,Female,20,28.0,100.0,2.72,High School,Medium,History,Fall 2023,78.8,1
STU-0433,Female,20,30.4,79.3,2.72,High School,Medium,Science,Spring 2025,53.5,1
STU-0434,Male,18,26.6,58.5,2.04,Bachelor,Medium,Computer Science,Fall 2024,52.5,1
STU-0434,Male,18,9.6,90.1,2.04,Bachelor,Medium,History,Spring 2025,52.9,1
STU-0434,Male,18,16.4,85.6,2.04,Bachelor,Medium,Science,Fall 2023,58.0,1
STU-0435,Male,24,21.2,94.8,1.74,High School,Low,History,Fall 2024,63.6,1
STU-0435,Male,24,,69.1,1.74,High School,Low,English,Spring 2025,54.4,1
STU-0435,Male,24,18.3,74.7,1.74,High School,Low,Science,Fall 2023,41.5,0
STU-0435,Male,24,8.1,81.6,1.74,High School,Low,Mathematics,Spring 2024,45.0,0
STU-0436,Male,20,14.7,78.0,3.49,High School,Medium,Mathematics,Fall 2024,52.9,1
STU-0436,Male,20,5.8,,3.49,High School,Medium,English,Fall 2023,61.0,1
STU-0436,Male,20,18.6,96.8,3.49,High School,Medium,English,Spring 2024,81.6,1
STU-0437,Male,19,40.0,46.0,3.41,PhD,High,History,Spring 2024,89.7,1
STU-0437,Male,19,19.6,100.0,3.41,PhD,High,English,Fall 2023,95.2,1
STU-0437,Male,19,18.4,86.7,3.41,PhD,High,English,Spring 2025,68.5,1
STU-0438,Male,21,27.9,66.0,2.83,Bachelor,Low,History,Fall 2024,53.4,1
STU-0438,Male,21,15.3,92.4,2.83,Bachelor,Low,Mathematics,Fall 2023,63.6,1
STU-0439,Male,19,35.3,79.1,3.06,Master,Medium,Computer Science,Spring 2025,87.2,1
STU-0439,Male,19,23.4,62.2,3.06,Master,Medium,English,Fall 2024,56.2,1
STU-0439,Male,19,11.4,61.2,3.06,Master,Medium,Science,Spring 2024,71.4,1
STU-0439,Male,19,21.7,58.0,3.06,Master,Medium,Computer Science,Fall 2023,68.4,1
STU-0440,Non-Binary,20,32.8,100.0,3.29,PhD,Medium,Computer Science,Spring 2025,100.0,1
STU-0440,Non-Binary,20,36.5,68.5,3.29,PhD,Medium,Computer Science,Fall 2023,78.8,1
STU-0440,Non-Binary,20,21.1,77.5,3.29,PhD,Medium,English,Spring 2024,56.6,1
STU-0441,Female,24,27.7,62.7,2.77,No Degree,Low,History,Spring 2024,43.1,0
STU-0441,Female,24,22.2,76.8,2.77,No Degree,Low,English,Spring 2025,52.2,1
STU-0441,Female,24,35.1,72.7,2.77,No Degree,Low,Mathematics,Fall 2024,65.8,1
STU-0442,Male,22,17.4,100.0,2.25,Bachelor,High,Mathematics,Fall 2023,65.5,1
STU-0442,Male,22,29.2,68.6,2.25,Bachelor,High,Mathematics,Spring 2024,71.4,1
STU-0442,Male,22,8.4,88.1,,Bachelor,High,English,Spring 2025,74.7,1
STU-0443,Female,24,18.6,70.3,3.46,High School,Low,English,Spring 2025,48.5,0
STU-0443,Female,24,24.9,59.4,3.46,High School,Low,Mathematics,Fall 2024,77.2,1
STU-0444,Male,17,,85.9,3.08,High School,Low,History,Fall 2024,44.2,0
STU-0444,Male,17,33.2,73.4,3.08,High School,Low,Science,Spring 2025,63.4,1
STU-0445,Female,18,27.0,56.5,3.36,No Degree,Low,English,Fall 2023,64.1,1
STU-0445,Female,18,21.3,61.3,3.36,No Degree,Low,Computer Science,Spring 2024,51.0,1
STU-0445,Female,18,13.0,58.0,3.36,No Degree,Low,English,Fall 2024,52.2,1
STU-0445,Female,18,12.9,,3.36,No Degree,Low,History,Spring 2025,42.1,0
STU-0446,Female,20,15.3,80.9,2.93,Master,Low,English,Spring 2024,62.0,1
STU-0446,Female,20,9.2,64.8,2.93,Master,Low,Mathematics,Fall 2024,49.2,0
STU-0447,Male,23,21.9,72.7,4.0,High School,Medium,Science,Fall 2023,67.1,1
STU-0447,Male,23,16.8,75.4,4.0,High School,Medium,History,Fall 2024,54.1,1
STU-0447,Male,23,18.0,82.1,4.0,High School,Medium,History,Spring 2025,67.3,1
STU-0448,Male,24,17.1,65.5,3.46,Master,Low,Science,Spring 2025,73.1,1
STU-0448,Male,24,30.4,74.2,3.46,Master,Low,History,Spring 2024,70.1,1
STU-0449,Male,22,15.0,70.3,3.43,Master,Low,Computer Science,Spring 2025,54.3,1
STU-0449,Male,22,14.5,100.0,3.43,Master,Low,Science,Fall 2023,65.9,1
STU-0450,Male,21,29.3,69.0,4.0,High School,High,Computer Science,Spring 2025,77.0,1
STU-0450,Male,21,21.5,82.0,4.0,High School,High,History,Fall 2023,74.0,1
STU-0450,Male,21,,100.0,4.0,High School,High,History,Fall 2024,91.1,1
STU-0451,Male,17,,82.9,4.0,Bachelor,Low,Science,Fall 2023,61.8,1
STU-0451,Male,17,11.0,54.2,,Bachelor,Low,English,Fall 2024,52.7,1
STU-0452,Male,25,34.1,90.0,2.78,PhD,Low,English,Spring 2024,70.9,1
STU-0452,Male,25,22.3,67.1,2.78,PhD,Low,Computer Science,Fall 2024,52.1,1
STU-0452,Male,25,7.0,69.3,2.78,PhD,Low,History,Fall 2023,49.7,0
STU-0453,Non-Binary,17,10.3,90.7,2.44,PhD,Medium,Computer Science,Fall 2024,74.1,1
STU-0453,Non-Binary,17,21.3,83.1,2.44,PhD,Medium,Science,Fall 2023,83.4,1
STU-0453,Non-Binary,17,30.2,55.1,2.44,PhD,Medium,English,Spring 2025,66.3,1
STU-0454,Female,18,27.3,88.1,3.49,Master,Low,Science,Fall 2023,74.8,1
STU-0454,Female,18,5.7,64.3,3.49,Master,Low,Mathematics,Spring 2025,47.5,0
STU-0455,Female,20,16.7,100.0,2.04,High School,High,Science,Fall 2024,66.0,1
STU-0455,Female,20,2.5,78.7,2.04,High School,High,Science,Spring 2025,43.2,0
STU-0455,Female,20,12.9,46.0,2.04,High School,High,Mathematics,Spring 2024,39.7,0
STU-0456,Male,17,15.4,99.7,2.22,Master,Medium,English,Fall 2024,59.8,1
STU-0456,Male,17,30.4,82.2,2.22,Master,Medium,English,Spring 2024,59.2,1
STU-0456,Male,17,16.2,61.7,2.22,Master,Medium,History,Fall 2023,51.4,1
STU-0456,Male,17,10.5,93.5,2.22,Master,Medium,Computer Science,Spring 2025,57.7,1
STU-0457,Female,22,15.1,64.4,3.1,No Degree,Medium,Science,Spring 2025,48.8,0
STU-0457,Female,22,5.6,100.0,3.1,No Degree,Medium,English,Spring 2024,61.4,1
STU-0457,Female,22,23.7,100.0,3.1,No Degree,Medium,Computer Science,Fall 2023,68.1,1
STU-0458,Female,24,26.0,77.0,3.23,Bachelor,High,Computer Science,Fall 2023,83.3,1
STU-0458,Female,24,4.6,91.7,3.23,Bachelor,High,Mathematics,Spring 2025,54.4,1
STU-0458,Female,24,22.1,100.0,3.23,Bachelor,High,Computer Science,Fall 2024,86.4,1
STU-0458,Female,24,28.7,64.7,3.23,Bachelor,High,Computer Science,Spring 2024,70.3,1
STU-0459,Female,23,19.5,43.0,2.55,Bachelor,Medium,Science,Spring 2024,42.1,0
STU-0459,Female,23,20.5,66.6,2.55,Bachelor,Medium,English,Fall 2024,66.9,1
STU-0459,Female,23,12.1,55.2,2.55,Bachelor,Medium,Science,Fall 2023,50.7,1
STU-0460,Female,17,12.1,50.2,3.29,Master,High,History,Spring 2025,52.6,1
STU-0460,Female,17,16.5,73.9,3.29,Master,High,Computer Science,Spring 2024,60.7,1
STU-0460,Female,17,34.3,77.8,3.29,Master,High,Science,Fall 2023,54.2,1
STU-0460,Female,17,17.2,83.4,3.29,Master,High,Computer Science,Fall 2024,81.6,1
STU-0461,Male,18,5.8,70.3,3.18,Master,Low,History,Fall 2024,45.0,0
STU-0461,Male,18,26.5,84.3,3.18,Master,Low,Computer Science,Spring 2025,80.2,1
STU-0462,Female,21,29.8,97.9,2.51,Bachelor,Medium,Science,Fall 2024,64.9,1
STU-0462,Female,21,7.3,96.7,2.51,Bachelor,Medium,Computer Science,Spring 2024,60.1,1
STU-0462,Female,21,29.4,74.4,2.51,Bachelor,Medium,History,Spring 2025,65.8,1
STU-0462,Female,21,20.7,58.0,2.51,Bachelor,Medium,Mathematics,Fall 2023,53.5,1
STU-0463,Female,22,24.0,60.3,3.03,Master,Low,Mathematics,Spring 2025,69.0,1
STU-0463,Female,22,40.0,99.6,3.03,Master,Low,History,Spring 2024,71.1,1
STU-0463,Female,22,14.5,73.6,3.03,Master,Low,Mathematics,Fall 2024,57.8,1
STU-0464,Female,24,17.9,66.6,2.31,Bachelor,Low,Science,Fall 2024,55.5,1
STU-0464,Female,24,21.2,59.2,2.31,Bachelor,Low,History,Spring 2024,64.6,1
STU-0465,Non-Binary,25,31.6,71.6,3.25,High School,Low,Science,Spring 2024,64.3,1
STU-0465,Non-Binary,25,23.0,64.1,3.25,High School,Low,Mathematics,Fall 2023,55.7,1
STU-0465,Non-Binary,25,17.5,,3.25,High School,Low,History,Spring 2025,51.0,1
STU-0466,Male,21,17.8,60.3,3.83,Bachelor,Low,Mathematics,Fall 2024,69.5,1
STU-0466,Male,21,15.7,81.7,3.83,Bachelor,Low,History,Spring 2025,66.9,1
STU-0466,Male,21,22.8,68.5,3.83,Bachelor,Low,English,Fall 2023,72.6,1
STU-0467,Female,17,21.1,76.7,4.0,Master,Low,Computer Science,Fall 2023,60.0,1
STU-0467,Female,17,17.0,58.5,4.0,Master,Low,Computer Science,Spring 2024,65.0,1
STU-0467,Female,17,5.5,54.4,4.0,Master,Low,History,Spring 2025,57.5,1
STU-0468,Male,24,32.8,96.2,3.24,Master,Low,Mathematics,Spring 2025,73.8,1
STU-0468,Male,24,29.5,79.3,3.24,Master,Low,Science,Fall 2024,73.6,1
STU-0468,Male,24,20.0,85.8,3.24,Master,Low,English,Fall 2023,67.0,1
STU-0469,Female,23,,74.1,3.35,High School,Low,Science,Spring 2025,56.0,1
STU-0469,Female,23,22.2,72.8,3.35,High School,Low,English,Fall 2024,60.0,1
STU-0470,Non-Binary,20,7.0,73.6,2.73,High School,Low,English,Spring 2025,49.5,0
STU-0470,Non-Binary,20,14.6,79.2,2.73,High School,Low,Computer Science,Fall 2024,58.8,1
STU-0470,Non-Binary,20,6.3,84.9,2.73,High School,Low,Computer Science,Spring 2024,61.1,1
STU-0470,Non-Binary,20,24.4,65.2,2.73,High School,Low,Mathematics,Fall 2023,51.4,1
STU-0471,Female,23,12.7,100.0,2.69,Master,Medium,Mathematics,Fall 2023,66.7,1
STU-0471,Female,23,14.0,70.3,2.69,Master,Medium,Science,Fall 2024,67.8,1
STU-0471,Female,23,13.2,86.7,2.69,Master,Medium,Computer Science,Spring 2025,66.7,1
STU-0472,Non-Binary,18,40.0,,2.46,Bachelor,Medium,Science,Fall 2024,76.3,1
STU-0472,Non-Binary,18,27.8,81.8,2.46,Bachelor,Medium,English,Spring 2025,67.9,1
STU-0473,Female,18,32.4,94.0,2.83,Bachelor,High,History,Spring 2024,86.4,1
STU-0473,Female,18,17.4,63.1,2.83,Bachelor,High,English,Fall 2023,53.1,1
STU-0473,Female,18,22.8,82.7,2.83,Bachelor,High,Mathematics,Spring 2025,78.4,1
STU-0473,Female,18,,79.0,2.83,Bachelor,High,Mathematics,Fall 2024,70.7,1
STU-0474,Male,23,21.9,,2.93,Master,Low,Mathematics,Spring 2025,57.5,1
STU-0474,Male,23,22.2,83.5,2.93,Master,Low,Mathematics,Fall 2023,62.1,1
STU-0474,Male,23,23.8,56.7,2.93,Master,Low,English,Spring 2024,71.6,1
STU-0474,Male,23,17.3,68.1,2.93,Master,Low,Computer Science,Fall 2024,50.0,1
STU-0475,Non-Binary,23,20.4,86.1,3.13,Bachelor,Low,Science,Spring 2024,67.8,1
STU-0475,Non-Binary,23,15.6,82.4,3.13,Bachelor,Low,Mathematics,Fall 2024,60.0,1
STU-0476,Female,17,19.2,86.9,3.87,High School,Low,History,Spring 2025,64.6,1
STU-0476,Female,17,23.8,73.7,3.87,High School,Low,Computer Science,Fall 2024,67.3,1
STU-0476,Female,17,2.5,59.1,3.87,High School,Low,Science,Fall 2023,37.1,0
STU-0476,Female,17,17.1,87.8,3.87,High School,Low,Science,Spring 2024,56.2,1
STU-0477,Female,22,23.6,95.3,3.05,Master,Medium,Computer Science,Spring 2024,67.2,1
STU-0477,Female,22,14.3,54.5,3.05,Master,Medium,English,Fall 2023,58.9,1
STU-0477,Female,22,30.3,100.0,3.05,Master,Medium,Science,Spring 2025,80.2,1
STU-0477,Female,22,36.8,100.0,3.05,Master,Medium,Mathematics,Fall 2024,81.5,1
STU-0478,Male,24,16.4,61.9,3.09,High School,Medium,Mathematics,Spring 2025,46.5,0
STU-0478,Male,24,17.1,82.8,3.09,High School,Medium,Science,Fall 2023,52.7,1
STU-0479,Male,25,7.0,88.4,3.31,Bachelor,Medium,English,Spring 2024,67.8,1
STU-0479,Male,25,24.5,81.3,3.31,Bachelor,Medium,English,Fall 2024,66.5,1
STU-0479,Male,25,11.0,100.0,3.31,Bachelor,Medium,English,Spring 2025,63.3,1
STU-0480,Male,25,18.8,71.4,2.7,No Degree,Low,Science,Fall 2023,46.4,0
STU-0480,Male,25,22.5,85.2,2.7,No Degree,Low,History,Fall 2024,61.3,1
STU-0480,Male,25,16.1,77.2,2.7,No Degree,Low,English,Spring 2024,38.2,0
STU-0481,Female,20,19.6,96.5,2.74,Bachelor,Medium,Mathematics,Spring 2024,63.2,1
STU-0481,Female,20,36.7,78.7,2.74,Bachelor,Medium,English,Fall 2023,73.9,1
STU-0481,Female,20,26.4,75.7,2.74,Bachelor,Medium,Mathematics,Fall 2024,63.0,1
STU-0482,Male,22,29.3,92.8,2.78,Bachelor,High,English,Fall 2023,76.1,1
STU-0482,Male,22,33.9,87.9,2.78,Bachelor,High,History,Spring 2025,78.3,1
STU-0482,Male,22,17.7,77.4,2.78,Bachelor,High,History,Fall 2024,81.4,1
STU-0482,Male,22,19.8,95.3,2.78,Bachelor,High,History,Spring 2024,78.6,1
STU-0483,Male,19,16.4,97.9,3.14,Master,Medium,English,Fall 2024,76.6,1
STU-0483,Male,19,21.3,78.9,3.14,Master,Medium,Computer Science,Spring 2024,61.6,1
STU-0484,Female,23,34.0,84.0,2.56,Master,Medium,Science,Fall 2024,71.2,1
STU-0484,Female,23,24.0,56.1,2.56,Master,Medium,History,Spring 2025,48.2,0
STU-0485,Female,19,28.6,78.7,2.31,Master,Medium,History,Spring 2024,54.9,1
STU-0485,Female,19,10.4,64.6,2.31,Master,Medium,English,Spring 2025,56.5,1
STU-0486,Male,24,28.7,93.4,2.7,Master,Low,Computer Science,Spring 2025,70.2,1
STU-0486,Male,24,14.8,72.7,2.7,Master,Low,Mathematics,Spring 2024,49.9,0
STU-0486,Male,24,30.1,82.9,2.7,Master,Low,History,Fall 2023,68.2,1
STU-0486,Male,24,34.0,100.0,2.7,Master,Low,History,Fall 2024,73.5,1
STU-0487,Female,17,20.2,75.4,2.79,Master,Medium,Mathematics,Spring 2024,56.7,1
STU-0487,Female,17,11.4,83.1,2.79,Master,Medium,History,Fall 2024,58.1,1
STU-0487,Female,17,19.6,50.1,2.79,Master,Medium,Computer Science,Fall 2023,64.1,1
STU-0488,Female,23,11.9,79.5,3.42,Master,Medium,Computer Science,Spring 2024,60.6,1
STU-0488,Female,23,32.0,46.7,3.42,Master,Medium,English,Fall 2023,78.3,1
STU-0488,Female,23,16.7,85.0,3.42,Master,Medium,Mathematics,Spring 2025,53.0,1
STU-0489,Male,24,3.8,83.3,2.29,High School,Low,Mathematics,Fall 2024,44.1,0
STU-0489,Male,24,13.9,81.8,2.29,High School,Low,Science,Spring 2025,48.9,0
STU-0489,Male,24,14.5,65.3,2.29,High School,Low,History,Fall 2023,37.3,0
STU-0490,Female,25,28.1,67.9,2.42,Bachelor,Low,English,Fall 2023,67.5,1
STU-0490,Female,25,7.5,78.4,2.42,Bachelor,Low,History,Spring 2025,48.3,0
STU-0490,Female,25,9.9,75.8,2.42,Bachelor,Low,English,Fall 2024,36.7,0
STU-0491,Female,18,16.2,100.0,3.22,Master,Medium,Computer Science,Fall 2023,75.5,1
STU-0491,Female,18,37.2,79.2,3.22,Master,Medium,History,Spring 2024,49.6,0
STU-0492,Male,25,30.3,96.3,3.67,High School,Low,History,Fall 2023,75.7,1
STU-0492,Male,25,12.7,61.2,3.67,High School,Low,History,Spring 2024,43.8,0
STU-0492,Male,25,12.4,78.6,3.67,High School,Low,Computer Science,Spring 2025,65.6,1
STU-0493,Male,22,25.4,70.8,1.37,Bachelor,Medium,Computer Science,Spring 2025,53.7,1
STU-0493,Male,22,35.5,96.7,1.37,Bachelor,Medium,Science,Fall 2024,79.3,1
STU-0494,Male,20,19.9,86.5,3.21,High School,Medium,English,Fall 2024,65.6,1
STU-0494,Male,20,21.6,72.6,3.21,High School,Medium,Mathematics,Fall 2023,51.9,1
STU-0494,Male,20,8.6,81.8,3.21,High School,Medium,Computer Science,Spring 2024,45.8,0
STU-0495,Male,21,4.0,100.0,2.03,Bachelor,High,Science,Spring 2024,49.8,0
STU-0495,Male,21,21.2,70.6,2.03,Bachelor,High,Mathematics,Fall 2023,48.2,0
STU-0496,Male,20,7.7,93.9,2.41,Master,Medium,Computer Science,Spring 2024,54.3,1
STU-0496,Male,20,16.4,79.6,2.41,Master,Medium,English,Spring 2025,50.7,1
STU-0496,Male,20,38.1,65.1,2.41,Master,Medium,Computer Science,Fall 2024,67.6,1
STU-0496,Male,20,24.7,67.2,2.41,Master,Medium,Mathematics,Fall 2023,63.7,1
STU-0497,Female,21,25.6,100.0,2.1,Bachelor,Medium,Computer Science,Fall 2024,63.4,1
